BookAbbrev	Chapter	Verse	VerseText_1609
Gn	6	12	And when God had perceiued that the earth was corrupted (for al flesh had corrupted his way vpon the earth)
Gn	6	13	he said to Noe: The end of al flesh is come before me, the earth is replenished with iniquitie from the face of them, & I wil destroy them with the earth.
Gn	6	14	Make thee an arke of timber planke: cabinets shalt thou make in the arke, and shalt pitch it within, and without with bitume.
Gn	6	15	And thus shalt thou make it. The length of the Arke shal be three hundred cubitts: fiftie cubitts the breadth, and thirtie cubitts the height of it.
Gn	6	16	Thou shalt make a windowe in the arke, and in a cubit finish the toppe of it: and the dore of the arke thou shalt set at the side belowe, middle chambers, and third loftes shalt thou make in it.
Gn	6	17	Behold I wil bring the waters of a great floud vpon the earth, that I may destroy al flesh, wherin there is breath of life vnder heauen. Al thinges that are in the earth, shal be consumed:
Gn	6	18	and I wil establish my couenant with thee: and thou shalt enter into the arke, thou and thy sonnes, and thy wife, and the wiues of thy sonnes with thee.
Gn	6	19	And of al liuing creatures of al flesh, thou shalt bring payres into the arke, that they may liue with thee, of the male sexe, and the female.
Gn	6	20	Of foules according to their kind, and of beastes in their kind, & of al that creepeth on the earth according to their kind: payres of al sortes shal enter in with thee, that they may liue.
Gn	6	21	Thou shalt take therfore with thee of al meates, that may be eaten, and thou shalt lay them vp with thee: and they shal be meate for thee and them.
Gn	6	22	Noe therfore did al thinges, which God commanded him. #Heb { margin-top: -7px; margin-bottom: -4px; text-align: center; background-color: #fff; color: rgb(100, 102, 101); text-transform: uppercase; font-weight:normal; font-size: 25px; } Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Vatican Library Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Gn	7	1	ANᴅ our Lord said to him: Get thee in, thou and al thy house into the arke: for I haue sene thee iust in my sight in this generation.
Gn	7	2	Of al beasts that are cleane, thou shalt take seauen, and seauen, male & female:
Gn	7	3	but of the beasts that are vncleane two and two, male & female. Yea and of the foules also of the ayre seauen & seauen, male and female: that seede may be saued vpon the face of the whole earth.
Gn	7	4	For yet a while, and after seauen dayes, I wil rayne vpon the earth fourtie dayes and fourtie nights: and I wil cleane destroy al substance, that I haue made, from the face of the earth.
Gn	7	5	Noe therfore did al thinges, which our Lord had commanded him.
Gn	7	6	And he was six hundred yeares old, when the waters of the floud flowed ouer the earth.
Gn	7	7	And Noe entred and his sonnes, his wife and the wiues of of his sonnes with him into the arke, because of the waters of the floud.
Gn	7	8	Of beasts also the cleane and the vncleane, & of foules, and of al that moueth vpon the earth,
Gn	7	9	two & two went to Noe into the arke, male and female, as our Lord had commanded Noe.
Gn	7	10	And after the seauen dayes were passed, the waters of the floud flowed ouer the earth.
Gn	7	11	In the six hundred yeare of the life of Noe, in the second moneth, in the seauententh day of the moneth, al the fountaines of the greate deapth were broken vp, and the floud gates of heauen were opened:
Gn	7	12	and the raine fel vpon the earth fourtie dayes and fourtie nights.
Gn	7	13	In the verie point of that day entred Noe, and Sem, and Cham, & Iapheth his sonnes: and his wife, and the three wiues of his sonnes with them into the arke:
Gn	7	14	they and euerie beast according to their kind, and al cattle in their kinde, and al that moueth vpon the earth according to their kind, and al foule according to their kind, al birds, and al that fly
Gn	7	15	went to Noe into the arke, two and two of al flesh, wherin there was breath of life.
Gn	7	16	And such as entred in, male and female of al flesh did enter in, as God had commanded him: and our Lord shut him in on the out side.
Gn	7	17	And the floud grew fourtie daies vpon the earth: and the waters increased, and lifted vp the arke on high from the earth.
Gn	7	18	For they ouerflowed excedingly: and filled al on the face of the earth: moreouer the arke fleeted vpon the waters.
Gn	7	19	And the waters preuailed out of measure vpon the earth: and al the hiegh mountaines vnder the whole heauen were couered.
Gn	7	20	Fiftene cubites higher was the water aboue the mountaines, which it couered.
Gn	7	21	And al flesh was consumed that moued vpon the earth, of foule, of cattle, of beasts, and of al creepers, that creepe vpon the earth: al men,
Gn	7	22	and al things, wherin there is breath of life on the earth, died.
Gn	7	23	And he cleane destroied al substance, that was vpon the earth, from man euen to beast, as wel it that creepeth, as the foules of the ayre: and they were destroied from of the earth: but onlie Noe remained, and they that were with him in the arke.
Gn	7	24	And the waters held on aboue the earth an hundred fiftie dayes. #Heb { margin-top: -7px; margin-bottom: -4px; text-align: center; background-color: #fff; color: rgb(100, 102, 101); text-transform: uppercase; font-weight:normal; font-size: 25px; } Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Vatican Library Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Gn	8	1	ANᴅ God remembred Noe, and al the beasts, and al the cattle, which were with him in the arke, and brought a winde vpon the earth, and the waters decreased.
Gn	8	2	And the fountaines of the depth, and the floud gates of heauen, were shut vp: and the rayne from heauen was stayd.
Gn	8	3	And the waters returned from the earth going & comming: and they begane to decrease after a hundred fiftie dayes.
Gn	8	4	And the arke rested the seauenth moneth, the seauen & twentith day of the moneth vpon the mountaines of Armenia.
Gn	8	5	But the waters for al that were going and decreasing vntil the tenth moneth: for in the tenth moneth, the first day of the moneth, the topps of the mountaines appeared.
Gn	8	6	And after that fourtie dayes were passed, Noe opening the windowe of the arke, which he had made, let forth a crowe:
Gn	8	7	which went forth, and did not returne, til the waters were dried vpon the earth.
Gn	8	8	He sent forth also a doue after him, to see if the waters were ceased yet vpon the face of the earth.
Gn	8	9	Which finding not where her foote might rest, returned to him into the arke: for the waters were vpon the whole earth: and he stretched forth his hand, and caught her and brought her into the arke.
Gn	8	10	And hauing expected yet seauen moe dayes, againe he let forth a doue out of the arke.
Gn	8	11	But she came to him at euentide, carrying a bough of an oliue tree, that had greene leaues in her mouth. Noe therfore vnderstood that the waters were ceased vpon the earth.
Gn	8	12	And he expected yet neuertheles other seauen dayes: and he sent forth a doue, which returned not any more vnto him.
Gn	8	13	Therfore in the sixt hundred and one yeare, the first moneth, the first day of the moneth the waters were cleane diminished vpon the earth: and Noe opening the roofe of the arke, looked, and sawe that the face of the earth was dried.
Gn	8	14	In the second moneth, the seuen & twentyth day of the moneth the earth was dried.
Gn	8	15	And God spake to Noe, saying:
Gn	8	16	Goe forth of the arke, thou & thy wife, thy sonnes and the wiues of thy sonnes with thee.
Gn	8	17	Al cattle, that are with thee of al flesh, as wel in foules, as in beastes, & al creepers, that creepe vpon the earth, bring out with thee, & goe yee vpon the earth: increase and multiplie vpon it.
Gn	8	18	Noe therfore went forth, and his sonnes: his wife, and the wiues of his sonnes with him.
Gn	8	19	Yea and al cattle, beastes, and creepers that crepe vpon the earth, according to their kinde, went forth out of the arke.
Gn	8	20	And Noe built an Altar to our Lord: and taking of al cattle and foules, that were cleane, offered Holocausts vpon the Altar.
Gn	8	21	And our Lord smelled a sweete sauour, and said: I wil no more curse the earth for men: for the sense and cogitation of mans hart are prone to euil from their youth: I wil no more therfore strike euerie liuing soule as I haue done.
Gn	8	22	Al the dayes of the earth, seedtime and haruest, cold and heate, sommer and winter, night and day shal not rest. #Heb { margin-top: -7px; margin-bottom: -4px; text-align: center; background-color: #fff; color: rgb(100, 102, 101); text-transform: uppercase; font-weight:normal; font-size: 25px; } Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Vatican Library Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
